state,county,program_type,plan_name,parent_org,geographic_region,medicaid_enrollment,dual_enrollment,total_enrollment,source_url,source_year,notes
TX,Hidalgo,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48215,,,5301,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Hill,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48217,,,133,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Hockley,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48219,,,85,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Hood,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48221,,,150,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Hopkins,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48223,,,130,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Houston,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48225,,,83,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Howard,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48227,,,108,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Hunt,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48231,,,385,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Hutchinson,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48233,,,58,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Jackson,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48239,,,50,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Jasper,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48241,,,145,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Jefferson,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48245,,,1055,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Jim Wells,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48249,,,224,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Johnson,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48251,,,550,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Karnes,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48255,,,50,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Kaufman,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48257,,,664,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Kendall,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48259,,,71,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Kerr,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48265,,,130,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Kleberg,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48273,,,131,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Lamar,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48277,,,192,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Lamb,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48279,,,51,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Lampasas,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48281,,,64,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Lavaca,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48285,,,51,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Lee,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48287,,,55,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Leon,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48289,,,57,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Liberty,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48291,,,624,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Limestone,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48293,,,91,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Llano,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48299,,,58,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Lubbock,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48303,,,1036,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Matagorda,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48321,,,150,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Maverick,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48323,,,373,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,McLennan,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48309,,,890,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Medina,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48325,,,168,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Midland,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48329,,,490,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Milam,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48331,,,94,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Montague,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48337,,,61,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Montgomery,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48339,,,1779,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Moore,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48341,,,69,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Morris,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48343,,,58,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Nacogdoches,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48347,,,236,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Navarro,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48349,,,242,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Nolan,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48353,,,55,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Nueces,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48355,,,1422,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Orange,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48361,,,298,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Palo Pinto,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48363,,,98,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
TX,Panola,Medicaid MCO,Aetna,Aetna (CVS Health),FIPS 48365,,,78,https://www.hhs.texas.gov/sites/default/files/documents/mco-enrollment-by-sda-prelim.xlsx,2025-11,[Estimated: distributed from TX statewide MCO total weighted by county Medicaid caseload share. Source: Preliminary monthly average; Medicaid + CHIP MCO enrollment by HHSC SDA [source: state-direct file]]
