state,county,program_type,plan_name,parent_org,geographic_region,medicaid_enrollment,dual_enrollment,total_enrollment,source_url,source_year,notes
OH,Sandusky,Marketplace QHP,Centene (Marketplace),Centene,FIPS 39143,,,949,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Buckeye Health Plan]
OH,Sandusky,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 39143,,,583,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
OH,Sandusky,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 39143,,,182,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
OH,Sandusky,Marketplace QHP,Marketplace issuer: MedMutual (Marketplace),Marketplace issuer: MedMutual,FIPS 39143,,,168,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: MedMutual]
OH,Sandusky,Marketplace QHP,Marketplace issuer: Paramount (Marketplace),Marketplace issuer: Paramount,FIPS 39143,,,109,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Paramount]
OH,Sandusky,Marketplace QHP,Molina Healthcare (Marketplace),Molina Healthcare,FIPS 39143,,,56,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Molina Healthcare]
OH,Scioto,Marketplace QHP,Molina Healthcare (Marketplace),Molina Healthcare,FIPS 39145,,,1744,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Molina Healthcare]
OH,Scioto,Marketplace QHP,Centene (Marketplace),Centene,FIPS 39145,,,840,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Buckeye Health Plan]
OH,Scioto,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 39145,,,188,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
OH,Scioto,Marketplace QHP,Marketplace issuer: MedMutual (Marketplace),Marketplace issuer: MedMutual,FIPS 39145,,,95,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: MedMutual]
OH,Seneca,Marketplace QHP,Centene (Marketplace),Centene,FIPS 39147,,,1032,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Buckeye Health Plan]
OH,Seneca,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 39147,,,622,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
OH,Seneca,Marketplace QHP,Marketplace issuer: MedMutual (Marketplace),Marketplace issuer: MedMutual,FIPS 39147,,,490,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: MedMutual]
OH,Seneca,Marketplace QHP,Molina Healthcare (Marketplace),Molina Healthcare,FIPS 39147,,,69,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Molina Healthcare]
OH,Seneca,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 39147,,,62,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
OH,Shelby,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 39149,,,1351,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
OH,Shelby,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 39149,,,169,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
OH,Shelby,Marketplace QHP,Centene (Marketplace),Centene,FIPS 39149,,,169,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Buckeye Health Plan]
OH,Shelby,Marketplace QHP,Marketplace issuer: MedMutual (Marketplace),Marketplace issuer: MedMutual,FIPS 39149,,,94,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: MedMutual]
OH,Stark,Marketplace QHP,Molina Healthcare (Marketplace),Molina Healthcare,FIPS 39151,,,3862,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Molina Healthcare]
OH,Stark,Marketplace QHP,Centene (Marketplace),Centene,FIPS 39151,,,3331,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Buckeye Health Plan]
OH,Stark,Marketplace QHP,Marketplace issuer: AultCare Insurance Company (Marketplace),Marketplace issuer: AultCare Insurance Company,FIPS 39151,,,3184,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: AultCare Insurance Company]
OH,Stark,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 39151,,,1534,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
OH,Stark,Marketplace QHP,Marketplace issuer: SummaCare (Marketplace),Marketplace issuer: SummaCare,FIPS 39151,,,953,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: SummaCare]
OH,Stark,Marketplace QHP,Marketplace issuer: MedMutual (Marketplace),Marketplace issuer: MedMutual,FIPS 39151,,,837,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: MedMutual]
OH,Stark,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 39151,,,541,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
OH,Stark,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 39151,,,97,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Insurance Corporation of Ohio]
OH,Summit,Marketplace QHP,Centene (Marketplace),Centene,FIPS 39153,,,7463,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Buckeye Health Plan]
OH,Summit,Marketplace QHP,Marketplace issuer: SummaCare (Marketplace),Marketplace issuer: SummaCare,FIPS 39153,,,4267,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: SummaCare]
OH,Summit,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 39153,,,3730,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
OH,Summit,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 39153,,,2416,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
OH,Summit,Marketplace QHP,Marketplace issuer: MedMutual (Marketplace),Marketplace issuer: MedMutual,FIPS 39153,,,1817,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: MedMutual]
OH,Summit,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 39153,,,959,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Insurance Corporation of Ohio]
OH,Summit,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 39153,,,694,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
OH,Summit,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 39153,,,203,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
OH,Trumbull,Marketplace QHP,Molina Healthcare (Marketplace),Molina Healthcare,FIPS 39155,,,2194,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Molina Healthcare]
OH,Trumbull,Marketplace QHP,Centene (Marketplace),Centene,FIPS 39155,,,1613,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Buckeye Health Plan]
OH,Trumbull,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 39155,,,1504,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
OH,Trumbull,Marketplace QHP,Marketplace issuer: MedMutual (Marketplace),Marketplace issuer: MedMutual,FIPS 39155,,,1063,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: MedMutual]
OH,Trumbull,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 39155,,,389,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
OH,Trumbull,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 39155,,,306,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
OH,Tuscarawas,Marketplace QHP,Marketplace issuer: AultCare Insurance Company (Marketplace),Marketplace issuer: AultCare Insurance Company,FIPS 39157,,,1546,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: AultCare Insurance Company]
OH,Tuscarawas,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 39157,,,774,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
OH,Tuscarawas,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 39157,,,534,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Insurance Corporation of Ohio]
OH,Tuscarawas,Marketplace QHP,Marketplace issuer: MedMutual (Marketplace),Marketplace issuer: MedMutual,FIPS 39157,,,86,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: MedMutual]
OH,Union,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 39159,,,882,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Health Insurance]
OH,Union,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 39159,,,795,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
OH,Union,Marketplace QHP,Marketplace issuer: MedMutual (Marketplace),Marketplace issuer: MedMutual,FIPS 39159,,,295,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: MedMutual]
OH,Union,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 39159,,,227,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
OH,Union,Marketplace QHP,Centene (Marketplace),Centene,FIPS 39159,,,141,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Buckeye Health Plan]
OH,Union,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 39159,,,50,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
OH,Van Wert,Marketplace QHP,Centene (Marketplace),Centene,FIPS 39161,,,332,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Buckeye Health Plan]
OH,Van Wert,Marketplace QHP,Molina Healthcare (Marketplace),Molina Healthcare,FIPS 39161,,,298,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Molina Healthcare]
OH,Van Wert,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 39161,,,268,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
OH,Vinton,Marketplace QHP,Centene (Marketplace),Centene,FIPS 39163,,,353,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Buckeye Health Plan]
OH,Vinton,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 39163,,,84,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
OH,Vinton,Marketplace QHP,Marketplace issuer: MedMutual (Marketplace),Marketplace issuer: MedMutual,FIPS 39163,,,59,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: MedMutual]
OH,Warren,Marketplace QHP,Centene (Marketplace),Centene,FIPS 39165,,,2786,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Buckeye Health Plan]
OH,Warren,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 39165,,,1950,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
OH,Warren,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 39165,,,1449,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Health Insurance]
OH,Warren,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 39165,,,1033,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
OH,Warren,Marketplace QHP,Marketplace issuer: MedMutual (Marketplace),Marketplace issuer: MedMutual,FIPS 39165,,,896,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: MedMutual]
OH,Warren,Marketplace QHP,Molina Healthcare (Marketplace),Molina Healthcare,FIPS 39165,,,654,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Molina Healthcare]
OH,Warren,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 39165,,,557,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
OH,Washington,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 39167,,,1093,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
OH,Washington,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 39167,,,501,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
OH,Wayne,Marketplace QHP,Marketplace issuer: MedMutual (Marketplace),Marketplace issuer: MedMutual,FIPS 39169,,,860,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: MedMutual]
OH,Wayne,Marketplace QHP,Molina Healthcare (Marketplace),Molina Healthcare,FIPS 39169,,,859,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Molina Healthcare]
OH,Wayne,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 39169,,,761,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
OH,Wayne,Marketplace QHP,Marketplace issuer: AultCare Insurance Company (Marketplace),Marketplace issuer: AultCare Insurance Company,FIPS 39169,,,514,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: AultCare Insurance Company]
OH,Wayne,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 39169,,,186,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
OH,Wayne,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 39169,,,90,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Insurance Corporation of Ohio]
OH,Williams,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 39171,,,649,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
OH,Williams,Marketplace QHP,Centene (Marketplace),Centene,FIPS 39171,,,222,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Buckeye Health Plan]
OH,Williams,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 39171,,,191,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
OH,Williams,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 39171,,,167,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
OH,Wood,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 39173,,,1753,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
OH,Wood,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 39173,,,802,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
OH,Wood,Marketplace QHP,Centene (Marketplace),Centene,FIPS 39173,,,537,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Buckeye Health Plan]
OH,Wood,Marketplace QHP,Marketplace issuer: Paramount (Marketplace),Marketplace issuer: Paramount,FIPS 39173,,,402,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Paramount]
OH,Wood,Marketplace QHP,Molina Healthcare (Marketplace),Molina Healthcare,FIPS 39173,,,253,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Molina Healthcare]
OH,Wood,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 39173,,,252,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
OH,Wood,Marketplace QHP,Marketplace issuer: MedMutual (Marketplace),Marketplace issuer: MedMutual,FIPS 39173,,,178,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: MedMutual]
OH,Wood,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 39173,,,176,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
OH,Wyandot,Marketplace QHP,Centene (Marketplace),Centene,FIPS 39175,,,372,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Buckeye Health Plan]
OH,Wyandot,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 39175,,,255,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
OH,Wyandot,Marketplace QHP,Marketplace issuer: MedMutual (Marketplace),Marketplace issuer: MedMutual,FIPS 39175,,,138,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: MedMutual]
OH,Wyandot,Marketplace QHP,Molina Healthcare (Marketplace),Molina Healthcare,FIPS 39175,,,73,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Molina Healthcare]
OR,Baker,Marketplace QHP,"Marketplace issuer: Moda Health Plan, Inc. (Marketplace)","Marketplace issuer: Moda Health Plan, Inc.",FIPS 41001,,,290,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Moda Health Plan, Inc.]"
OR,Baker,Marketplace QHP,PacificSource (Marketplace),PacificSource,FIPS 41001,,,116,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: PacificSource Health Plans]
OR,Baker,Marketplace QHP,Blue Cross Blue Shield (BCBS — affiliate varies) (Marketplace),Blue Cross Blue Shield (BCBS — affiliate varies),FIPS 41001,,,101,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Regence BlueCross BlueShield of Oregon]
OR,Benton,Marketplace QHP,Blue Cross Blue Shield (BCBS — affiliate varies) (Marketplace),Blue Cross Blue Shield (BCBS — affiliate varies),FIPS 41003,,,1469,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Regence BlueCross BlueShield of Oregon]
OR,Benton,Marketplace QHP,Marketplace issuer: Providence Health Plan (Marketplace),Marketplace issuer: Providence Health Plan,FIPS 41003,,,553,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Providence Health Plan]
OR,Benton,Marketplace QHP,Kaiser Foundation Health Plan (Marketplace),Kaiser Foundation Health Plan,FIPS 41003,,,290,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Kaiser Permanente]
OR,Benton,Marketplace QHP,PacificSource (Marketplace),PacificSource,FIPS 41003,,,284,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: PacificSource Health Plans]
OR,Clackamas,Marketplace QHP,Marketplace issuer: Providence Health Plan (Marketplace),Marketplace issuer: Providence Health Plan,FIPS 41005,,,5978,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Providence Health Plan]
OR,Clackamas,Marketplace QHP,Kaiser Foundation Health Plan (Marketplace),Kaiser Foundation Health Plan,FIPS 41005,,,3904,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Kaiser Permanente]
OR,Clackamas,Marketplace QHP,Blue Cross Blue Shield (BCBS — affiliate varies) (Marketplace),Blue Cross Blue Shield (BCBS — affiliate varies),FIPS 41005,,,2824,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Regence BlueCross BlueShield of Oregon]
OR,Clackamas,Marketplace QHP,"Marketplace issuer: Moda Health Plan, Inc. (Marketplace)","Marketplace issuer: Moda Health Plan, Inc.",FIPS 41005,,,1142,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Moda Health Plan, Inc.]"
OR,Clackamas,Marketplace QHP,PacificSource (Marketplace),PacificSource,FIPS 41005,,,1094,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: PacificSource Health Plans]
OR,Clatsop,Marketplace QHP,"Marketplace issuer: Moda Health Plan, Inc. (Marketplace)","Marketplace issuer: Moda Health Plan, Inc.",FIPS 41007,,,939,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Moda Health Plan, Inc.]"
OR,Clatsop,Marketplace QHP,Marketplace issuer: Providence Health Plan (Marketplace),Marketplace issuer: Providence Health Plan,FIPS 41007,,,286,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Providence Health Plan]
